-1.187816324727782424e+00,9.969387038705445070e-01,-1.940871103227740091e-01,3.370871503122983004e-01,-7.492317790247819964e-01,1.304408330005574435e+00,-1.103606254280838694e+00,8.054667057035466149e-01,-5.047889085339868354e-01,-1.754099935124554116e-02
6.697964458611501692e-01,-9.426232080635938981e-01,5.719254096797171671e-01,2.137794292957704012e-01,-9.133865555882997311e-01,2.072262644589716096e+00,4.022172812080446191e-02,6.981865054429541306e-01,-2.634885290667226543e-01,-2.621316398422409710e-01
1.505043600783545932e+00,-2.065410449328043963e-01,-1.084370103527474427e+00,3.472352530367047163e-01,-7.062664946560706092e-01,-7.656025812462338154e-01,5.210691559835078923e-01,-2.424346960004850171e+00,8.713386630139764444e-01,6.350205729540574495e-01
-6.787626260116755295e-02,-6.941483123421328116e-01,8.037679488148025131e-01,-9.746563824412513011e-02,1.787687885145138045e-01,-1.028245283031964163e+00,6.406225846820221559e-01,1.822462193916648321e+00,-1.343244697432886881e+00,-1.478847432827662178e+00
-2.269093458500011928e-01,-2.217618218482671377e+00,4.970956003798390199e-01,-2.940427672065026310e-01,-9.646993603717876065e-01,3.157489175618389265e-01,5.400151302186633195e-01,-1.169887673008120355e-01,5.010274268589774982e-01,1.412085483276108167e-01
-5.761044247888474218e-02,-9.414832287684700152e-01,-4.983441462930827265e-02,-5.971752577134801232e-01,-1.181755016282052706e+00,6.443466121433454319e-01,-2.057979305291434358e+00,-1.276489999541414067e+00,3.986701646407380673e-01,4.234184731718264594e-01
3.522722985502901860e-01,5.848887502722585063e-01,-7.056137391724318642e-01,-2.005068276161745544e-01,2.783601662416574363e-01,-1.208779069398847605e+00,3.657097567569417840e-01,1.179383162929291462e+00,-3.801032964114302581e-01,7.901558475962462413e-01
-6.753869483271690566e-02,1.218367878773179286e-01,5.183100057059022436e-01,-2.862264331841069542e-01,2.062558302796252629e+00,-2.433958108674318055e+00,1.890891669551220955e-01,4.351485995901606674e-01,5.110363878730310727e-01,7.405807609595841390e-01
-8.233641977860847172e-01,-1.104392374672242827e+00,9.924248220319045188e-01,-2.849231941218042241e-01,-3.645336437654483341e-01,-1.889915456249538384e+00,-3.674185646387851945e-01,-1.021127358763521009e+00,5.600865872957800917e-01,2.122084292375427061e+00
-1.270040234666567347e+00,6.757334932780506564e-01,1.768578951181685177e-01,-1.860114522531758005e-02,-4.432016352748807675e-02,1.013022199067529883e+00,2.646530920551345423e-01,-1.056774771415753156e+00,4.463452937727818148e-01,1.508793913430551102e-02
7.374816701658337692e-01,-2.378229194320190254e-01,1.283776602030334058e+00,-8.851882868601250731e-01,-7.966745764745220004e-01,2.538425511281002800e-01,-1.288231257724017809e+00,-4.882608952087256760e-01,1.827809784707285612e+00,3.506564037603099315e-01
-2.761403970705254007e-01,-1.069077852945636176e+00,-3.484243815158744040e-01,9.652674670508698540e-01,1.711344541571606426e+00,-1.553383420684916416e+00,-2.430644683686632862e-02,7.930910630744731904e-01,-2.371668945905936188e-01,-1.004475427478308980e+00
2.196828925344268268e-01,4.822911387068214983e-01,2.349563495303707006e-01,1.212393717365176204e+00,4.269105545679265923e-01,1.127009913901649396e+00,-4.960138945890375795e-02,-6.526349658501846562e-01,-4.218202060137751230e-01,-1.127622942003251083e+00
8.092989097454111880e-01,-7.542419282232553090e-01,-9.737427018404616608e-02,2.917758269749215483e-01,1.324707311173277224e+00,-1.400753397728290217e+00,-1.499200334691934033e+00,8.746436943195584623e-02,-1.475128864317887256e+00,-2.560114299104955249e-01
1.866751691894895870e+00,3.295808067552689624e-01,-1.448421986525245897e+00,6.539224240277593525e-01,2.024269176737514719e+00,-3.722062996238278965e-01,1.531639574643333557e+00,-5.962572731226576384e-01,2.090880906253584914e-01,3.422528595091722248e-01
1.010051830158400055e+00,5.026697009351981382e-01,-1.627881393255877773e-01,-1.226239275846390253e+00,-2.324106784562154360e+00,-1.279311530949494458e+00,6.981243498258680180e-01,-7.665913785425697569e-01,1.364733774254809628e-01,-1.791192997052850178e+00
6.983649513351056770e-01,-2.402275348206948102e-01,1.051891863836525998e+00,-5.667588817724844574e-01,1.011737650096579573e-02,7.301958785834975485e-01,9.422945667761332134e-01,-3.036621036786756878e-01,5.941996331324600478e-01,-7.221127232406531204e-01
4.603098414186413967e-01,1.376959434462614151e+00,-9.182487507981727803e-02,4.251906295486615472e-01,1.074937323014128809e+00,1.023393844420903198e+00,4.178370445075078043e-01,-1.740227706447120104e+00,-6.389411750231558385e-01,3.087778328516092019e-01
-5.033636763458663177e-01,1.867335680514021323e+00,-5.842580514555093529e-01,9.653915151392686855e-01,-6.779796852265559393e-01,1.451152298791428541e-01,-2.114037382664592624e+00,-7.401790893611042144e-01,-8.821348640491056825e-01,3.984430389947291595e-01
-4.841589821047143083e-01,-1.407866444821964214e+00,2.108071947463818485e-01,-8.154827873983334641e-01,-2.983473504487314520e-01,2.236189470158219117e-01,2.382272869690446049e-01,-4.568530141473404749e-01,-8.638180037616589590e-01,-1.400991491599483663e+00
7.514882989030623461e-01,7.260587287152694413e-01,-1.306845207875695802e+00,-2.589583463489346649e-01,-5.606581298303425775e-01,-1.535656786167731491e+00,-9.723194884933715754e-01,-1.279342278392227472e+00,-4.466239150387643631e-01,-5.785470255845202026e-01
1.230618227015110033e+00,-3.810542480701205048e-01,2.438114514130237248e-02,1.981593263210561506e-01,5.998612924669750601e-01,1.866801982717147590e+00,-9.032990270048675274e-01,6.607925238867647932e-01,-2.524936514421541323e-01,-8.281760938721060006e-01
5.456321604217596599e-01,-1.326659435882862725e+00,-5.360632256467685597e-01,-4.900350278080189415e-01,1.964638168091988324e-01,1.393105754090176562e+00,1.538741391833595706e-01,1.105293713452159654e+00,-1.664510240091065796e-01,-3.068420168423218741e-01
-1.361110283342712002e+00,1.390031542295799560e-01,5.628648936290084892e-01,-1.944267546290079807e+00,3.514395124219423239e-01,2.516922169059307990e-01,6.737569333080832834e-01,1.198274055650579983e+00,1.106030748225858229e+00,-3.164014793795836833e-01
-9.600188555700592818e-01,-9.348883809173915704e-01,5.272983358367194784e-01,-5.218532947936271871e-01,-9.995819598654748228e-01,-1.518817724234197697e-01,1.137196128723332589e-01,1.183156003562836345e+00,-1.931251410449345493e-02,2.740422135441707152e-02
1.113585709734043139e+00,-7.144088424036167950e-01,2.621762329372170353e-01,1.217562318385652986e+00,1.424859683517187170e+00,1.428998260435371259e-01,6.291624383841958323e-01,3.679244103601018723e-01,6.280641745033449519e-01,-8.309360689709296421e-01
-8.634482850022451306e-01,-3.065881404453090764e-01,8.723786984290524682e-01,-2.823755935763437308e-01,7.249444221160975532e-01,-6.124451333991749458e-01,4.922995678522730234e-01,7.365594818578811154e-01,1.725540190456001932e-01,2.726997449047484645e-01
1.586140103434048987e+00,-2.399648915133495153e-01,7.141312061467073313e-01,1.163017292534967329e+00,-1.230930327575630034e+00,1.680431719798048507e+00,4.583783078917547105e-01,-9.268218155319526419e-01,1.258893906672353236e+00,9.920435829953797580e-01
9.989929382518779599e-01,-8.461728701220080362e-01,-1.043203890708618742e+00,6.054279700365734762e-02,-5.797167135652859793e-01,-1.088524852053282199e+00,1.241584616265714036e+00,-8.792954988607228906e-01,1.430227786866583584e+00,4.071034551544273627e-01
-7.291505982848105472e-01,-4.802017853676326387e-01,1.044549863424819591e+00,-7.422601924402940643e-01,1.251356706817875926e-02,-2.082208930015153892e-01,8.048461948433359436e-02,9.801669765967927495e-01,-6.650737281633850584e-02,5.842142405734789268e-01
5.166642779308477929e-01,2.990367572486906517e-02,-6.604108706622253966e-02,-1.505455478727425689e+00,6.573145751935103309e-01,9.213886582241295198e-01,-1.043814258833475561e+00,2.925209488979622074e-01,-1.247648031041883598e+00,-7.402660904025406552e-01
2.532653238465611967e-01,1.716250482062824378e+00,-2.028229333156245318e+00,-3.555596997307057805e-01,2.247160183927194577e-01,3.775188161864648340e+00,7.578018044749798010e-01,5.062453163928835043e-01,1.445491215136421870e-01,-2.040429440696361674e+00
6.028297547862008221e-01,-3.084579631899333485e-01,7.521916525212996030e-01,-6.992397851853224822e-01,-2.706931795700187049e-01,-1.260663643452653915e+00,1.375444041088175640e+00,1.657035824660123627e-02,-2.948235562404932786e-02,-1.015967947148915362e+00
-1.049382998669126987e+00,-2.104256653551493272e+00,-9.527403053251953802e-02,1.182193560140769151e+00,1.372649020383551299e+00,-1.234463771694906065e+00,4.686943115301423629e-02,-6.987596518697306580e-01,-9.894733444916868625e-02,1.037912130041830805e+00
-2.183549655642422316e+00,1.283940716218071820e+00,1.660630573024014789e-01,4.012677732625870020e-01,1.293102100422828027e+00,1.525135770699492244e-01,5.369397086686141796e-01,-1.589833408295145221e-03,-6.454647582414856366e-01,-2.241768738976094022e-01
4.255960583438928024e-01,-2.561312367635705800e-01,6.117470434220108055e-01,1.049682150007985593e+00,7.567589664933139781e-01,2.404416582193478757e-01,6.622136674332063100e-01,-9.715805424757443243e-01,-1.332458736346297856e+00,-1.134542684822590797e+00
2.062146990750520104e+00,-8.481596950325265283e-01,-8.372691789665585860e-02,5.311349384055376044e-01,1.333024902237926190e-01,1.021986152860389768e-01,-1.363750734537126252e+00,9.026677453080624858e-01,-2.004638619772609598e+00,1.325335741350558427e+00
-9.261604133096913438e-01,-2.002733462464120429e+00,-7.382881846215822996e-01,6.292440615384301550e-01,-1.369812884955098342e+00,-1.858156718700235688e-01,-7.687761975296362182e-01,8.221352001928061703e-01,-1.685747393100453184e+00,-2.110776163565595276e-01
7.571805800307063183e-01,1.792298468517193877e+00,1.234453701905334100e+00,-9.167326737165912287e-02,-1.569853148198544934e+00,1.385047337378128463e+00,1.901213221956189192e-01,-8.186138341427461051e-02,6.693786341175389509e-01,-6.251628942953175727e-01
-4.332711097305593784e-01,2.969998011653654513e-01,1.652317639146913208e+00,7.686757192847993858e-01,1.206137942872958835e+00,4.512042391874788172e-01,1.644596561142209978e+00,-5.858556979446359891e-01,-3.208621837234471030e-02,-9.488820350321969244e-01
1.166244403817579212e+00,1.890985885272346456e+00,4.423255398506836800e-01,-1.903555851891274853e-01,-1.093301881582355861e+00,-2.314160370981702408e-01,6.252513351244073370e-01,4.094247899172945293e-01,3.636770213889412573e-01,7.310340711209311060e-01
1.615695590237179180e-01,-1.440369868208808857e+00,1.278356651682992506e+00,1.652700314616615040e+00,-9.600564434447218520e-01,1.550517584394890680e-02,-1.540271163853396685e-01,-1.638182081455070438e-01,-3.147167091569783026e-01,-1.047296407851637579e+00
2.243584797067673886e+00,2.638854379941344419e-01,5.055502306801999968e-01,1.582231622463172283e+00,4.550366485268039218e-01,8.925473220301824995e-01,4.476706514418429816e-01,-6.264782050930935986e-01,1.386786961067349555e+00,1.121738599689281746e-01
-6.807320927372628727e-01,-9.516407877817193439e-01,-5.625933316818878538e-01,-1.589312015414898749e+00,-5.798026227402736099e-01,6.402091445238865530e-01,1.455704860963956460e+00,-1.013512395533238353e+00,-2.453668954852692707e-01,-7.455492707209098180e-01
-1.230294117926083786e+00,5.827893008458530089e-01,6.054197005699100131e-01,2.510305524910578234e-01,-7.258137194082832089e-01,-1.876197530160070626e+00,1.569881354706172294e+00,2.104118395209296999e+00,1.155168959145918273e-01,-9.774359649198161026e-02
-1.794509622822318684e-01,1.219263897562394283e-01,-4.248042646014086321e-01,-1.099560099016120507e+00,-9.031957536248622631e-01,-1.467682131801742340e+00,-1.478681407538926296e+00,1.193026539033903655e+00,5.290156951762515769e-01,-1.005889918281509088e+00
-6.973365189756095539e-01,2.347726148993865003e-01,-8.034504162606711519e-01,4.844014134318793685e-01,4.176083742587408665e-01,1.430356807955184939e+00,-7.173050590473550869e-02,6.771524342247975392e-01,-9.621677710242015902e-01,-5.283074202197378666e-01
-2.406850420498065635e+00,4.230695640608302388e-01,1.141157573435779726e+00,-3.476051916662250552e-01,-1.411355316163120932e+00,8.787355579353240964e-01,-5.978144439599198945e-01,-3.990089493353169980e-01,3.935289629913309439e-01,5.953669236541205834e-01
-1.421130522064611323e+00,3.707161262005500557e-01,-2.319196948397285740e-01,-6.897707263025983915e-01,-3.800763562450237831e-01,1.071678660548236461e-01,6.203215685262305351e-02,-5.289835016754480534e-01,1.530645766309563172e+00,-1.102308209947141515e+00
1.121384474292495964e-01,-2.127284517512639805e+00,-3.404943627651672577e-01,4.400980007014881901e-01,-1.098724870874558945e+00,-1.587094347586972543e-01,4.202927507414188080e-01,-5.775940857526690175e-01,-5.468850406323526592e-01,1.338533553835577761e-01
1.696558950165970803e+00,2.058578796010578138e+00,-2.370277139688324652e+00,-2.003435892388244266e+00,-1.173499651528309151e+00,-1.128033342871709532e+00,-9.639217007556974970e-01,-5.657638105522208027e-01,5.228789387777299513e-01,-1.441436258154615846e-01
-5.399140695706278192e-01,-2.758619035336324354e-01,-2.122441336087848462e+00,-4.122781343904743934e-01,4.470015564916839379e-01,6.695267562000434269e-01,2.200730609309904662e-01,-5.375464820402495736e-01,-1.867434110678278802e+00,1.234587489389104897e+00
4.237663033680906244e-01,2.444977756958540471e+00,6.173858717960152287e-01,-7.293620776344009737e-01,-6.300298817031730891e-01,4.739671678016870726e-01,-1.119878484659435181e+00,1.700863255124965001e-01,-5.505764446223496145e-02,3.455738193642281519e-01
1.281544734336183267e-01,-8.679675675083161623e-01,-1.793676714543438022e+00,9.857023034557641505e-01,3.708062646710612587e-01,-9.874729321392088366e-01,-5.499031281666014737e-01,1.635996773615961408e-01,-1.378155907987053674e-01,1.327347631543628781e+00
-9.694365966392185507e-01,1.660089275594355540e-01,-6.397618977491785763e-01,-1.076166567542550245e+00,-2.912072442038482478e-01,4.301480274736534937e-01,4.453082609882186849e-01,6.439705311321364256e-02,-2.607550910149240675e+00,-2.895302692478394779e-01
2.320421357315109456e-01,-4.095877178693996951e-02,1.579513765648912438e+00,-5.069349972612628985e-01,-7.986381712379843067e-01,-1.268533881198595781e+00,-6.233096244779972039e-01,-7.237927893179537664e-01,4.234457690616137693e-02,-5.601932785670070691e-01
2.548052708017724211e+00,-1.169693918168366542e+00,-4.400555157355804520e-02,1.170703367589778887e+00,7.099976079382346317e-01,2.904333212310544199e-01,5.478529609777887943e-02,-1.827880920003627785e-01,-2.011458459189206405e+00,1.995728563570430686e-02
-7.504607960696584312e-01,-9.998073192543615040e-01,-8.853350760048456225e-01,1.001565180620495932e+00,-2.989131512844788729e-01,2.257001676776770605e-01,-1.002128079027837293e+00,-2.772172834948471651e-02,-1.410379455149424199e+00,1.613666878591083043e+00
-5.104797173972545066e-01,-9.657410585236781975e-01,7.542276504521874259e-01,1.103724015285633131e+00,9.093472171534250359e-01,-1.304581369221719189e+00,3.170447880370820815e-01,8.321555830831905975e-01,5.355832882798032824e-01,-8.506441944774351116e-01
-1.302781814098588065e+00,1.231747608951624384e+00,2.425782428232927945e-01,1.749106155042680077e-01,-5.889173397288791634e-01,1.772793884398704278e-01,1.346102125046346076e+00,-2.963146799106991303e+00,5.943560391916542091e-02,1.865017718057969898e+00
4.248129996268297792e-01,1.120995397079615374e+00,-1.665288562602845746e+00,1.160424111374856460e-01,-4.269316635837283047e-01,9.676171643604865036e-01,4.862165524990966770e-01,-3.961448797164500157e-01,4.313616736851978023e-02,-1.078684776207603280e+00
-6.893235587999149150e-01,6.466380445822994538e-01,-7.312829593714890997e-02,1.474278991527180782e+00,-5.135025424254802129e-01,-1.533754989717450057e+00,-1.390694087629910092e+00,-2.520089122301876206e-01,5.273536025174582198e-01,-6.881350045469056820e-01
-2.096087007689873882e+00,1.115100591201378250e-01,-9.543195991041357462e-02,3.669327579065833067e-01,-2.394642678704513639e+00,-1.320268705897578165e+00,-1.006405860711403477e+00,-1.441284143118417349e+00,1.596684710846902666e+00,1.440713863478087831e+00
-1.419320230090699742e+00,3.747752929755404083e-01,-5.172114493054401629e-01,-1.081836356251389297e+00,-3.995187361278759175e-01,-3.816819945302912798e-01,1.023805312900974096e+00,-9.476785435046687356e-01,-2.152494374463240767e-01,1.299143167814767796e+00
-9.897454526411312292e-01,-9.958129372464316065e-01,-1.725232953472959629e-01,-2.783125044956715310e+00,-2.749301741422185974e-01,-4.928727644518776652e-01,3.560956588211822843e-02,7.349519675993023693e-01,-5.727542953631119538e-01,-1.749701729542174067e-01
-2.143759945551692248e+00,2.297972354633812664e+00,-1.259879892182286687e+00,-2.424471532244721894e-01,-1.864702053988295805e-01,-1.515205492245991770e-01,2.740174301874815366e-01,1.002266224514743120e+00,-1.506099654572236046e+00,3.315332283905571220e+00
8.293128806819475285e-01,-2.127016711984191510e-01,-2.216826478964305236e-01,-1.845242423147949395e+00,-9.171363716133086319e-01,1.342329337654195376e+00,-3.108989229850572245e-01,1.295010770632015973e+00,-1.160510153569380254e+00,-5.103263339894530404e-01
9.260511553289857423e-02,2.067240218602417745e-01,-4.502593474157471909e-01,1.231802261068243087e+00,-5.891954517336174257e-01,-2.159617897432555278e+00,-4.754624181018183432e-02,8.407774970016329563e-01,1.291802521202600751e+00,-5.550973117844912874e-01
-6.757350225214987516e-01,1.536305165178058485e-01,4.109381159025513597e-01,-1.519286890226312914e-01,-5.098803802756755044e-01,-1.683669776244973049e+00,-4.608965627214335892e-01,-1.128867601621548422e+00,-6.380504788057399512e-01,-3.371587200133514539e-01
7.430915191125239128e-01,1.242392753822025853e+00,6.953530313511809835e-01,7.828349766170338286e-01,-1.161567207775460325e-01,-9.492077283917677022e-01,1.355910465362180961e+00,2.854437156298040845e-01,-1.102357433693536892e+00,-7.965352805350958132e-01
-1.864794624291711056e+00,-4.845458657960836080e-01,-5.264068440663580706e-01,2.974145633896146945e-01,-1.959545310701462206e+00,5.373087513295654594e-01,7.872307167550081086e-01,5.112762773472648986e-02,-2.715732626414757989e-01,1.921454884425423115e+00
2.453094252946705078e-01,1.790088743219576672e+00,-1.484925882221529436e-01,-8.333642360874875532e-01,1.654518091352287223e+00,-1.052697971411083788e+00,9.460578638575946053e-01,3.089733496940783586e-01,-6.392466877268683234e-01,-8.306201374306371177e-01
2.169453306801767845e+00,7.856125900174742993e-01,5.422602971515435577e-01,6.171875676998517246e-01,5.809097540786343217e-01,-1.166785827483467930e+00,-8.175106596523227243e-01,-9.829775937102881445e-01,9.822576446587852339e-02,1.219173904203544989e+00
1.555227673765233964e+00,-3.057100203054001764e-01,1.130349931418646037e+00,-4.630494556392471539e-01,1.026000734011742188e-01,-3.235447863835055893e-01,-2.169702721377550769e-01,1.525959318314927537e-01,1.598781014006774637e+00,-5.618356077627794098e-01
5.186633659112468431e-01,1.601370274023148799e+00,1.276666304941771468e+00,1.939441717504994389e-01,5.888712275575418431e-01,-4.553443812356148812e-01,-8.514373550627004628e-01,6.283754844976382481e-01,1.036794375532710921e+00,-7.210538202438492306e-01
5.712718285741689161e-01,1.265285071823541552e+00,2.102456245760379594e-01,8.597167740011286974e-02,-5.654103962028180774e-01,-1.900165182313655610e-01,9.396179339562485966e-01,-1.813239871550708926e-01,-8.985817785832790616e-02,5.677472271010883809e-01
8.071202292651993293e-01,6.629205893637714064e-01,3.190374894949072337e-01,5.582924010991243552e-02,1.278144649142364697e+00,1.777768645865053676e+00,-7.308576772826427259e-01,6.805509120849935201e-01,-5.635663599387872313e-01,-1.216499104849824014e-01
-1.646388930169236708e+00,5.584438952312125171e-01,2.141468417783847222e+00,5.858512255591366014e-01,8.159966694525682129e-01,2.346090411517578911e+00,-1.384859220575161531e+00,1.012034844357050378e+00,-2.619145425937497329e+00,1.446548161800930155e+00
4.311211847469642033e-01,-6.502483471477641741e-04,-1.791861666361143746e+00,3.010028109934368978e-01,8.900046721442500530e-01,5.145166644526999455e-01,1.852833200144694104e+00,-8.475324396000023519e-01,-1.663165563176479900e+00,-2.595021208995655915e+00
6.823631419188980196e-02,-1.149860978519579469e+00,-4.784818759196305393e-01,6.622120176623055299e-01,4.077785554588341244e-01,-1.043377969995832766e+00,-6.759965816985019638e-01,-1.062861728469685740e+00,3.605857931061010047e-01,7.378701011752587524e-01
3.515317965056788396e-01,-9.859780587203945124e-02,1.526051109046723475e+00,-5.981524764509812409e-01,1.789680330278781706e-01,-2.528640065227025335e+00,3.736150295499806595e-01,-1.487382082661565352e+00,6.444316025394238867e-01,4.453126917573158594e-01
-1.511954610438136726e+00,5.034015130948459316e-01,-7.620777267417877532e-02,-1.736132582650734557e+00,8.594718682757626071e-01,-1.522450896843106527e+00,-7.084661634398141672e-01,-1.766906631491703683e+00,1.986480110505413288e+00,3.234136731444945401e-01
1.337729248327079290e+00,1.113604912704171113e-01,-1.079593786236639374e+00,1.209625718019676777e+00,-4.877187898198905719e-03,-7.190627390476231895e-01,-1.528388181376139743e+00,3.332029326965308957e-01,7.414805198743643633e-01,1.614321853490435110e+00
-1.340717092780505881e+00,-6.800215843190494658e-01,-4.668588896412213529e-01,4.995787133313569495e-01,1.121735512150194430e-01,1.864601893185319881e+00,8.601695762886942820e-01,1.306769432399548514e-01,6.107392184431112980e-01,-9.508383511228809537e-01
1.026793539922380205e+00,1.811946391398011613e-01,-1.444781163250314249e+00,1.561596377089097043e+00,5.571584534814482126e-01,1.959173626444515592e-01,1.146234840003456545e+00,-7.598088057857508293e-01,2.187433207985165495e+00,-4.052312112573288050e-01
8.638688555074388598e-01,-3.134870672626511312e-01,1.017198250056254416e+00,2.971026970130870581e-01,-2.113357586142767253e-01,2.072053920764358945e-02,8.146100964058222704e-01,1.290260772506882203e+00,-2.311125955534437115e-01,7.404636176077559195e-01
1.253816573979809945e+00,2.830670447357800865e-02,-7.966510759339265890e-01,-7.664396445220335030e-01,1.578070104780562588e-01,2.017473448166084538e+00,2.696398338229243907e-01,-5.803651010580098690e-01,3.184365152755506689e-01,-4.735933889190623858e-01
1.588419117099586275e+00,-5.271184216758895147e-01,-1.129951424687053008e+00,-8.334735363317490320e-01,6.781885400088931704e-01,1.713537998690942032e+00,1.650519664610877291e+00,7.298357240500085164e-01,1.235344715077170585e+00,-1.610648204075091350e+00
2.622694086964274529e-01,-3.394083113055236800e-01,1.290314455400992655e-01,4.052266198010072706e-01,1.175130437578156162e+00,-1.970273258168931729e+00,-5.874445966494098448e-01,7.091712927361212282e-01,6.353575222820598833e-01,1.220142258725714246e+00
2.992576527507082029e-02,9.488348649379130251e-01,-5.387965763051717483e-01,4.552021117489254975e-02,1.467887750461314367e+00,-4.352030602181782282e-01,-8.174890125833023102e-01,-1.609787927739175784e-01,8.113365044594497144e-01,7.549754679587675765e-01
-9.217636719766471032e-01,3.391532925629702211e-01,9.785684619429904085e-01,3.229006172184474277e-01,-1.013189101719718543e+00,-8.770431816968132788e-01,-5.900073768391649320e-01,-1.685840521452521834e-01,-1.245586213662861708e+00,-3.648128415083559117e-01
8.083792948743805384e-01,3.867807525207112018e-01,-1.718356738748251011e+00,-1.626988975356647549e+00,1.161198371489722131e-01,-2.490484417437877962e+00,5.326460196949145409e-01,-5.605794292470452911e-01,-1.227919374819088416e+00,-4.943173993300005731e-01
-1.835491326249284016e+00,9.464104455935409277e-01,6.202676653957114317e-01,1.671666359085865139e+00,1.298034825400833592e+00,1.321154383851231628e+00,-6.545157548014902682e-01,5.091307159577140862e-01,-2.832468532116394044e+00,-8.333016665267371781e-02
1.559527725489060712e+00,-1.022557163265668478e+00,-5.443262217245297546e-02,4.564288999251180368e-01,-3.549532205892385051e-01,4.264270774128350316e-01,-1.724094407106572246e+00,4.703073300842035287e-02,-9.668104238999465638e-02,1.011505556532888983e+00
-1.276414269191839423e+00,-4.310328328208499760e-01,4.308709863517526384e-01,1.552663318883553023e+00,8.126607102252704218e-01,-4.741669413432093583e-01,7.126072625767941593e-02,9.861665857197712270e-01,-5.239602613474618475e-02,-1.510070636235407271e+00
-9.347816714018940543e-01,-1.233375238418010111e+00,-8.630960065578409113e-01,5.405474900959308382e-01,5.780743647852888412e-01,-1.313830233896714272e+00,5.880207843149678482e-01,4.619288005867240865e-01,-1.233656347840127010e+00,9.075758669831343051e-01
5.880144174716597227e-01,-6.652156513911045010e-01,-4.239519572765579891e-01,-1.545561373794605897e+00,1.752041998331404615e+00,3.955217632803857686e-02,1.164177096664053140e-01,5.444046776756832767e-02,1.277695040059707576e-01,-6.508995023219892317e-01
-8.160665559879611841e-01,2.032517767384342811e-01,-3.991219110846978557e-01,-1.428200135743509458e+00,-6.312536328900278937e-01,-1.408217543348467549e-01,1.972576416487430651e+00,-5.346211798949670468e-01,-7.096693756455803026e-01,9.000962567086302490e-01
-6.469522784505586654e-02,1.762236071292893724e+00,9.605950069922165879e-02,-7.178661251571776258e-01,1.817711957703715742e+00,-6.755018788700537513e-01,2.537124192338770623e+00,1.136640665380167725e+00,-6.057468527740185182e-01,1.967908151707673664e-02
8.101061123656391194e-01,-1.333371865146799840e+00,1.422006095721220609e+00,-4.217120937944873749e-01,-8.823529604832810458e-01,3.738483303288315795e-01,8.762626928981144259e-01,6.548059057473927524e-02,6.995292649081384928e-01,1.311057837567577211e+00
-1.290543008017250859e+00,5.808411289706074676e-01,1.087641153629778756e+00,1.272570448991767522e+00,-5.318233640104277904e-02,-6.256829027599588589e-01,1.747303104793124229e-01,3.994617591341744767e-01,6.904763523477464027e-01,-4.765951414078193893e-01
3.784531195698216943e-01,-9.470958718111076591e-01,-2.365126053979494714e+00,-1.279577854904424772e+00,1.112530732834928759e+00,-1.033271090948885806e+00,1.262995318557423641e+00,-1.180655016801045232e+00,1.481333084484932394e+00,1.740234244040628653e+00
